ID,duration,wav,semantics,transcript
124009,1.4078125,slurp_real/audio--1506079759.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},turn the sound up
124010,2.24,slurp_real/audio-1498564490-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124011,2.3036875,slurp_real/audio-1498564490.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124012,2.432,slurp_real/audio-1501692326-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124013,1.5358125,slurp_real/audio-1501692326.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124014,3.328,slurp_real/audio-1497860749-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124015,3.3275625,slurp_real/audio-1497860749.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124016,2.688,slurp_real/audio-1502199952-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124017,2.04775,slurp_real/audio-1502199952.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},i'd like you to remember that i like this song
124018,5.31125,slurp_real/audio-1500035831.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do you want to hear what have happened today
124019,3.008,slurp_real/audio-1502197441-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do you want to hear what have happened today
124020,3.071625,slurp_real/audio-1502197441.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do you want to hear what have happened today
124021,3.2,slurp_real/audio-1490369475-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'business_type'| 'filler': 'grocery store'}]},ingredients needed at grocery store
124022,3.1995625,slurp_real/audio-1490369475.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'business_type'| 'filler': 'grocery store'}]},ingredients needed at grocery store
124023,3.84,slurp_real/audio-1495376531-headset.flac,{'scenario': 'cooking'| 'action': 'query'| 'entities': []},ok google what's the easiest and quickest way to cook a turkey
124024,3.8395,slurp_real/audio-1495376531.flac,{'scenario': 'cooking'| 'action': 'query'| 'entities': []},ok google what's the easiest and quickest way to cook a turkey
124025,4.8,slurp_real/audio-1501764777-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},orevena voice recorder let me the system page is where to save songs
124026,4.735375,slurp_real/audio-1501764777.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},orevena voice recorder let me the system page is where to save songs
124027,2.3036875,slurp_real/audio-1501754496.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'inr'}]},what is the rate of inr
124028,2.176,slurp_real/audio-1490019555-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124029,2.3036875,slurp_real/audio-1490019555.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124030,2.496,slurp_real/audio-1501765545-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124031,2.4316875,slurp_real/audio-1501765545.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124032,3.2,slurp_real/audio-1501774706-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124033,3.1995625,slurp_real/audio-1501774706.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124034,2.176,slurp_real/audio-1490955917-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124035,2.17575,slurp_real/audio-1490955917.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'tesco'}]},what's the stock price for tesco
124036,1.664,slurp_real/audio-1498567714-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124037,1.79175,slurp_real/audio-1498567714.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124038,2.624,slurp_real/audio-1497882293-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124039,2.687625,slurp_real/audio-1497882293.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124040,2.944,slurp_real/audio-1501691349-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124041,3.264,slurp_real/audio-1499265647-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124042,3.3275625,slurp_real/audio-1499265647.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who is the artist of the song playing now
124043,3.52,slurp_real/audio-1501689170-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'food_type'| 'filler': 'chinese'}| {'type': 'place_name'| 'filler': 'benton ar'}]},is there any chinese places in benton ar
124044,3.6101875,slurp_real/audio-1501689170.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'food_type'| 'filler': 'chinese'}| {'type': 'place_name'| 'filler': 'benton ar'}]},is there any chinese places in benton ar
124045,2.816,slurp_real/audio-1490286423-headset.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124046,2.815625,slurp_real/audio-1490286423.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124047,3.648,slurp_real/audio-1497866639-headset.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124048,3.7115,slurp_real/audio-1497866639.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124049,4.544,slurp_real/audio-1497879456-headset.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124050,4.543375,slurp_real/audio-1497879456.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124051,2.432,slurp_real/audio-1490006071-headset.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124052,3.52,slurp_real/audio-1501152947-headset.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124053,3.970625,slurp_real/audio-1501152947.flac,"{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': ""duncan trussel's""}]}",listen to duncan trussel's latest podcast
124054,3.2,slurp_real/audio-1501772117-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},do i have any reminders on my list
124055,3.1995625,slurp_real/audio-1501772117.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},do i have any reminders on my list
124056,2.112,slurp_real/audio-1501688170-headset.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}| {'type': 'media_type'| 'filler': ""newspaper's""}]}",tell me today's newspaper's headlines
124057,2.17575,slurp_real/audio-1501688170.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}| {'type': 'media_type'| 'filler': ""newspaper's""}]}",tell me today's newspaper's headlines
124058,4.2234375,slurp_real/audio-1488969753.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}| {'type': 'media_type'| 'filler': ""newspaper's""}]}",tell me today's newspaper's headlines
124059,2.24,slurp_real/audio-1501694778-headset.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}| {'type': 'media_type'| 'filler': ""newspaper's""}]}",tell me today's newspaper's headlines
124060,2.5078125,slurp_real/audio-1501694778.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}| {'type': 'media_type'| 'filler': ""newspaper's""}]}",tell me today's newspaper's headlines
124061,3.904,slurp_real/audio-1489671772-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124062,3.9675,slurp_real/audio-1489671772.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124063,3.136,slurp_real/audio-1497439675-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124064,3.264,slurp_real/audio-1497439675.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124065,3.456,slurp_real/audio-1501696517-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124066,3.901,slurp_real/audio-1501696517.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}]},send me alert on any new topic on politics
124067,1.408,slurp_real/audio-1492784064-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}]},reserve a taxi
124068,1.4078125,slurp_real/audio-1492784064.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}]},reserve a taxi
124069,3.7115,slurp_real/audio-1499694405.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'facebook'}]},post to facebook aww i'm sick
124070,2.688,slurp_real/audio-1501686191-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'facebook'}]},post to facebook aww i'm sick
124071,2.5596875,slurp_real/audio-1501686191.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'facebook'}]},post to facebook aww i'm sick
124072,2.752,slurp_real/audio-1502894592-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'repeating event'}]},put a repeating event on the calendar
124073,2.3036875,slurp_real/audio-1502894592.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'repeating event'}]},put a repeating event on the calendar
124074,2.88,slurp_real/audio-1501772086-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'repeating event'}]},put a repeating event on the calendar
124075,2.815625,slurp_real/audio-1501772086.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'repeating event'}]},put a repeating event on the calendar
124076,1.536,slurp_real/audio-1490288635-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124077,1.5358125,slurp_real/audio-1490288635.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124078,1.984,slurp_real/audio-1501751474-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124079,1.91975,slurp_real/audio-1501751474.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124080,2.496,slurp_real/audio-1502894955-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124081,1.91975,slurp_real/audio-1502894955.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124082,2.816,slurp_real/audio--1505405694-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124083,2.751625,slurp_real/audio--1505405694.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124084,1.728,slurp_real/audio-1501691082-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124085,1.984,slurp_real/audio-1502374975-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'eight am'}]},alarm set eight am
124086,3.5195625,slurp_real/audio-1488991330.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'new york'}]},calculate distance from boston to new york
124087,2.624,slurp_real/audio-1490957284-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'new york'}]},calculate distance from boston to new york
124088,3.072,slurp_real/audio-1501697656-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'new york'}]},calculate distance from boston to new york
124089,3.413375,slurp_real/audio-1501697656.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'new york'}]},calculate distance from boston to new york
124090,1.664,slurp_real/audio-1498566854-headset.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': []},i would like to know the traffic condition
124091,1.6638125,slurp_real/audio-1498566854.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': []},i would like to know the traffic condition
124092,2.56,slurp_real/audio-1434531716-headset.flac,{'scenario': 'iot'| 'action': 'wemo_off'| 'entities': [{'type': 'device_type'| 'filler': 'smart plug socket'}]},please turn off the smart plug socket
124093,3.648,slurp_real/audio-1490262301-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},please search for events in my location
124094,3.7115,slurp_real/audio-1490262301.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},please search for events in my location
124095,2.88,slurp_real/audio-1490292224-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},please search for events in my location
124096,2.879625,slurp_real/audio-1490292224.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},please search for events in my location
124097,4.415375,slurp_real/audio-1497366409.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},please search for events in my location
124098,1.215875,slurp_real/audio-1498578892.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124099,1.088,slurp_real/audio-1490288506-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124100,1.151875,slurp_real/audio-1490288506.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124101,1.856,slurp_real/audio-1497881791-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124102,1.91975,slurp_real/audio-1497881791.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124103,1.6638125,slurp_real/audio-1489153312.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124104,1.151875,slurp_real/audio-1490007525.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the hour
124105,4.352,slurp_real/audio-1490282637-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124106,4.3514375,slurp_real/audio-1490282637.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124107,1.92,slurp_real/audio-1498574232-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124108,1.91975,slurp_real/audio-1498574232.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124109,2.176,slurp_real/audio-1501151138-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124110,2.5078125,slurp_real/audio-1501151138.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},delete all events and information
124111,3.007625,slurp_real/audio--1506521747.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124112,2.944,slurp_real/audio-1502894641-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124113,2.5596875,slurp_real/audio-1502894641.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124114,2.624,slurp_real/audio--1504193059-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124115,2.687625,slurp_real/audio--1504193059.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124116,2.496,slurp_real/audio-1501689880-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i can't hear just increase the volume
124117,4.416,slurp_real/audio-1502896742-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},who are the top five all time nhl goal scorers
124118,3.8395,slurp_real/audio-1502896742.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},who are the top five all time nhl goal scorers
124119,3.264,slurp_real/audio-1489674230-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},who are the top five all time nhl goal scorers
124120,3.3275625,slurp_real/audio-1489674230.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},who are the top five all time nhl goal scorers
124121,2.112,slurp_real/audio-1501173111-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},how to repeat the song
124122,2.5078125,slurp_real/audio-1501173111.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},how to repeat the song
124123,4.096,slurp_real/audio-1497556931-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},what is the square root of forty two
124124,3.072,slurp_real/audio-1502308991-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},what is the square root of forty two
124125,3.483,slurp_real/audio-1502308991.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},what is the square root of forty two
124126,1.216,slurp_real/audio-1490201072-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124127,1.151875,slurp_real/audio-1490201072.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124128,1.216,slurp_real/audio-1490354876-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124129,1.215875,slurp_real/audio-1490354876.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124130,2.17575,slurp_real/audio-1501753260.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124131,2.24,slurp_real/audio-1501758070-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124132,2.17575,slurp_real/audio-1501758070.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124133,2.24,slurp_real/audio-1499690216-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124134,2.2396875,slurp_real/audio-1499690216.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124135,1.664,slurp_real/audio-1502894999-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124136,1.5998125,slurp_real/audio-1502894999.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124137,4.736,slurp_real/audio-1497438502-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124138,4.799375,slurp_real/audio-1497438502.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play some radio
124139,4.992,slurp_real/audio-1501773504-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},how people are thinking in such a manner that they can hide everything from god
124140,4.9913125,slurp_real/audio-1501773504.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},how people are thinking in such a manner that they can hide everything from god
124141,4.16,slurp_real/audio-1490368196-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},how people are thinking in such a manner that they can hide everything from god
124142,4.2234375,slurp_real/audio-1490368196.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},how people are thinking in such a manner that they can hide everything from god
124143,2.17575,slurp_real/audio-1498577565.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'dinner party'}| {'type': 'timeofday'| 'filler': 'tonight'}]},what time does the dinner party start tonight
124144,3.072,slurp_real/audio-1498756830-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'dinner party'}| {'type': 'timeofday'| 'filler': 'tonight'}]},what time does the dinner party start tonight
124145,3.071625,slurp_real/audio-1498756830.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'dinner party'}| {'type': 'timeofday'| 'filler': 'tonight'}]},what time does the dinner party start tonight
124146,2.368,slurp_real/audio-1490261832-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124147,2.4316875,slurp_real/audio-1490261832.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124148,1.92,slurp_real/audio-1490799522-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124149,1.91975,slurp_real/audio-1490799522.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124150,2.432,slurp_real/audio-1502218559-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124151,2.17575,slurp_real/audio-1502218559.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124152,2.368,slurp_real/audio-1502300290-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124153,1.91975,slurp_real/audio-1502300290.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what's happening in the world today
124154,4.992,slurp_real/audio-1490956582-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'business_type'| 'filler': 'drinks'}| {'type': 'place_name'| 'filler': 'west chester'}]},olly where can i got to grab some drinks in west chester
124155,4.16,slurp_real/audio-1490020490-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124156,4.1594375,slurp_real/audio-1490020490.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124157,3.584,slurp_real/audio-1501751590-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124158,3.4555625,slurp_real/audio-1501751590.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124159,5.63125,slurp_real/audio-1488970026.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124160,6.0151875,slurp_real/audio-1488982921.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124161,4.16,slurp_real/audio-1501685584-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124162,4.607375,slurp_real/audio-1499361812.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124163,5.91,slurp_real/audio-1488537059.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124164,4.98,slurp_real/audio-1488549776.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124165,5.56,slurp_real/audio-1488556367.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124166,6.48,slurp_real/audio-1488557400.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124167,5.99,slurp_real/audio-1488557540.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124168,7.48,slurp_real/audio-1488557894.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124169,6.25,slurp_real/audio-1488558058.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124170,5.21,slurp_real/audio-1488561062.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124171,4.62,slurp_real/audio-1488561600.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124172,3.61,slurp_real/audio-1488561780.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124173,3.53,slurp_real/audio-1488563951.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124174,6.11,slurp_real/audio-1488639511.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124175,4.352,slurp_real/audio-1490956141-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124176,4.3514375,slurp_real/audio-1490956141.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124177,3.584,slurp_real/audio-1490367661-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124178,3.7115,slurp_real/audio-1490367661.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
124179,4.48,slurp_real/audio-1502309914-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},when did i get an email from john smith about car accident
