ID,duration,wav,semantics,transcript
31305,2.49675,slurp_real/audio-1501689217.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': [{'type': 'artist_name'| 'filler': 'queen'}]},my favourite music band is queen
31306,3.97,slurp_real/audio-1488622295.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': [{'type': 'artist_name'| 'filler': 'queen'}]},my favourite music band is queen
31307,3.13,slurp_real/audio-1488552846.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': [{'type': 'artist_name'| 'filler': 'queen'}]},my favourite music band is queen
31308,1.536,slurp_real/audio-1501687739-headset.flac,"{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': ""sarah's""}]}",reply to sarah's email
31309,1.6638125,slurp_real/audio-1501687739.flac,"{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': ""sarah's""}]}",reply to sarah's email
31310,2.304,slurp_real/audio-1502197135-headset.flac,"{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""this week's""}]}",tell me this week's weather
31311,2.3036875,slurp_real/audio-1502197135.flac,"{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""this week's""}]}",tell me this week's weather
31312,2.816,slurp_real/audio-1501414494-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}]},set reminder for meeting
31313,3.204375,slurp_real/audio-1501414494.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}]},set reminder for meeting
31314,2.752,slurp_real/audio-1434531825-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tuesday'}]},lets get something on the calendar for tuesday
31315,1.984,slurp_real/audio-1490967752-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tuesday'}]},lets get something on the calendar for tuesday
31316,2.04775,slurp_real/audio-1490967752.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tuesday'}]},lets get something on the calendar for tuesday
31317,1.856,slurp_real/audio-1490357761-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},what is happening in the news
31318,2.56,slurp_real/audio-1490290748-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},what is happening in the news
31319,2.6236875,slurp_real/audio-1490290748.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},what is happening in the news
31320,3.1995625,slurp_real/audio-1497368585.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},what is happening in the news
31321,4.608,slurp_real/audio-1490182254-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three hours'}]},please sound an alarm three hours before a scheduled event
31322,4.735375,slurp_real/audio-1490182254.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three hours'}]},please sound an alarm three hours before a scheduled event
31323,4.8,slurp_real/audio-1497264726-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three hours'}]},please sound an alarm three hours before a scheduled event
31324,4.096,slurp_real/audio-1502199251-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three hours'}]},please sound an alarm three hours before a scheduled event
31325,3.4555625,slurp_real/audio-1502199251.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three hours'}]},please sound an alarm three hours before a scheduled event
31326,1.92,slurp_real/audio-1490204994-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'ohio'}]},how big is ohio
31327,3.776,slurp_real/audio-1501689882-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'the grand canyon'}]},how deep is the deepest point of the grand canyon
31328,3.913875,slurp_real/audio-1501689882.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'the grand canyon'}]},how deep is the deepest point of the grand canyon
31329,2.432,slurp_real/audio-1490104284-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31330,2.4316875,slurp_real/audio-1490104284.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31331,3.8395,slurp_real/audio-1488989825.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31332,4.3514375,slurp_real/audio-1488989844.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31333,3.584,slurp_real/audio-1434535260-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31334,3.6475,slurp_real/audio-1434535260.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31335,3.072,slurp_real/audio-1490183705-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31336,3.1995625,slurp_real/audio-1490183705.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31337,5.21,slurp_real/audio-1488536880.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31338,3.86,slurp_real/audio-1488549684.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31339,4.16,slurp_real/audio-1488555871.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31340,4.22,slurp_real/audio-1488635044.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'leith'}| {'type': 'time'| 'filler': 'half an hour'}]},olly book me a taxi to leith in half an hour
31341,6.464,slurp_real/audio-1497872980-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'music'}| {'type': 'person'| 'filler': 'ed sheeran'}]},what list is available for my favorite music from ed sheeran
31342,6.527125,slurp_real/audio-1497872980.flac,{'scenario': 'music'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'music'}| {'type': 'person'| 'filler': 'ed sheeran'}]},what list is available for my favorite music from ed sheeran
31343,4.48,slurp_real/audio-1498485113-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'music'}| {'type': 'person'| 'filler': 'ed sheeran'}]},what list is available for my favorite music from ed sheeran
31344,4.415375,slurp_real/audio-1498485113.flac,{'scenario': 'music'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'music'}| {'type': 'person'| 'filler': 'ed sheeran'}]},what list is available for my favorite music from ed sheeran
31345,2.048,slurp_real/audio-1498563820-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31346,2.2396875,slurp_real/audio-1498563820.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31347,1.28,slurp_real/audio-1498573550-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31348,1.4718125,slurp_real/audio-1498573550.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31349,2.368,slurp_real/audio-1489498014-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31350,2.4316875,slurp_real/audio-1489498014.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31351,1.856,slurp_real/audio-1499266502-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31352,1.91975,slurp_real/audio-1499266502.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31353,1.728,slurp_real/audio-1492783831-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31354,1.6,slurp_real/audio-1495369377-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31355,1.7278125,slurp_real/audio-1495369377.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},is it raining now
31356,2.3036875,slurp_real/audio-1489152814.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'gdp'}]},explain what gdp means
31357,1.98375,slurp_real/audio-1489152943.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'gdp'}]},explain what gdp means
31358,2.048,slurp_real/audio-1501689301-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'gdp'}]},explain what gdp means
31359,2.1930625,slurp_real/audio-1501689301.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'gdp'}]},explain what gdp means
31360,2.5596875,slurp_real/audio-1490181742.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'gdp'}]},explain what gdp means
31361,4.352,slurp_real/audio-1497864121-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31362,4.3514375,slurp_real/audio-1497864121.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31363,3.456,slurp_real/audio-1497881236-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31364,3.4555625,slurp_real/audio-1497881236.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31365,3.84,slurp_real/audio-1501693621-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31366,4.2493125,slurp_real/audio-1501693621.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31367,3.072,slurp_real/audio-1434541785-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31368,3.1995625,slurp_real/audio-1434541785.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},tell me to go to the grocery store after work
31369,2.624,slurp_real/audio-1490704380-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'date'| 'filler': 'fifth march'}]},today is fifth march is it or not
31370,2.751625,slurp_real/audio-1490704380.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'date'| 'filler': 'fifth march'}]},today is fifth march is it or not
31371,4.48,slurp_real/audio-1497868213-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},just let me know the area of the asian continent
31372,4.479375,slurp_real/audio-1497868213.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},just let me know the area of the asian continent
31373,4.032,slurp_real/audio-1501776471-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},just let me know the area of the asian continent
31374,4.0314375,slurp_real/audio-1501776471.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},just let me know the area of the asian continent
31375,3.071625,slurp_real/audio-1488983800.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': []},hello what are you up to
31376,2.17575,slurp_real/audio-1489154235.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': []},hello what are you up to
31377,2.816,slurp_real/audio-1497885787-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'melbourne'}]},topography melbourne
31378,2.879625,slurp_real/audio-1497885787.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'melbourne'}]},topography melbourne
31379,2.5596875,slurp_real/audio-1488983053.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31380,3.072,slurp_real/audio-1497869293-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31381,2.112,slurp_real/audio-1434541610-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31382,2.17575,slurp_real/audio-1434541610.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31383,1.408,slurp_real/audio-1492785236-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31384,1.4078125,slurp_real/audio-1492785236.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},please play the next song
31385,2.56,slurp_real/audio-1500040371-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31386,4.352,slurp_real/audio-1490105694-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31387,4.3514375,slurp_real/audio-1490105694.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31388,2.624,slurp_real/audio-1502218184-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31389,2.5596875,slurp_real/audio-1502218184.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31390,2.56,slurp_real/audio-1496230103-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31391,2.5596875,slurp_real/audio-1496230103.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'george brown'}]},start a new email to george brown
31392,2.048,slurp_real/audio-1490193703-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}]},what day is the meeting on
31393,2.17575,slurp_real/audio-1490193703.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}]},what day is the meeting on
31394,1.28,slurp_real/audio-1490357334-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},read my upcoming events
31395,2.88,slurp_real/audio-1497883734-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},read my upcoming events
31396,2.943625,slurp_real/audio-1497883734.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},read my upcoming events
31397,2.816,slurp_real/audio-1434536160-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},read my upcoming events
31398,2.815625,slurp_real/audio-1434536160.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},read my upcoming events
31399,2.112,slurp_real/audio-1501692300-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'temple runner'}]},start game temple runner
31400,2.2396875,slurp_real/audio-1501692300.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'temple runner'}]},start game temple runner
31401,4.544,slurp_real/audio-1497871822-headset.flac,{'scenario': 'iot'| 'action': 'wemo_off'| 'entities': [{'type': 'device_type'| 'filler': 'plug socket'}| {'type': 'device_type'| 'filler': 'cellphone'}]},i want you to turn off the plug socket before the cellphone is charged
31402,2.815625,slurp_real/audio-1497871822.flac,{'scenario': 'iot'| 'action': 'wemo_off'| 'entities': [{'type': 'device_type'| 'filler': 'plug socket'}| {'type': 'device_type'| 'filler': 'cellphone'}]},i want you to turn off the plug socket before the cellphone is charged
31403,3.712,slurp_real/audio-1498573183-headset.flac,{'scenario': 'iot'| 'action': 'wemo_off'| 'entities': [{'type': 'device_type'| 'filler': 'plug socket'}| {'type': 'device_type'| 'filler': 'cellphone'}]},i want you to turn off the plug socket before the cellphone is charged
31404,3.8395,slurp_real/audio-1498573183.flac,{'scenario': 'iot'| 'action': 'wemo_off'| 'entities': [{'type': 'device_type'| 'filler': 'plug socket'}| {'type': 'device_type'| 'filler': 'cellphone'}]},i want you to turn off the plug socket before the cellphone is charged
31405,7.488,slurp_real/audio-1489504060-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31406,7.5509375,slurp_real/audio-1489504060.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31407,7.36,slurp_real/audio-1497861557-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31408,7.487,slurp_real/audio-1497861557.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31409,6.976,slurp_real/audio-1497861834-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31410,7.0390625,slurp_real/audio-1497861834.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31411,5.376,slurp_real/audio-1490705824-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31412,5.50325,slurp_real/audio-1490705824.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}| {'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'meal_type'| 'filler': 'dinner'}| {'type': 'place_name'| 'filler': 'coffee house'}]},send a mail to mike tell him we will meet today seven pm for dinner at coffee house
31413,2.944,slurp_real/audio-1501756292-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},hello how are you today
31414,2.815625,slurp_real/audio-1501756292.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},hello how are you today
31415,2.112,slurp_real/audio-1501775238-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},hello how are you today
31416,2.17575,slurp_real/audio-1501775238.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},hello how are you today
31417,1.664,slurp_real/audio-1490287911-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31418,1.6638125,slurp_real/audio-1490287911.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31419,2.56,slurp_real/audio-1502114630-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31420,2.8560625,slurp_real/audio-1502114630.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31421,1.984,slurp_real/audio-1499265443-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31422,2.11175,slurp_real/audio-1499265443.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'date with love'}| {'type': 'date'| 'filler': 'next day'}]},date with love the next day
31423,2.304,slurp_real/audio-1490357430-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'meijer'}]},get me directions to meijer
31424,2.815625,slurp_real/audio-1488986823.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'meijer'}]},get me directions to meijer
31425,2.24,slurp_real/audio-1501758352-headset.flac,{'scenario': 'iot'| 'action': 'wemo_on'| 'entities': [{'type': 'device_type'| 'filler': 'plug'}]},turn my plug on
31426,2.17575,slurp_real/audio-1501758352.flac,{'scenario': 'iot'| 'action': 'wemo_on'| 'entities': [{'type': 'device_type'| 'filler': 'plug'}]},turn my plug on
31427,3.904,slurp_real/audio-1502890203-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'euros'}]},give me the exchange rate for dollar in euros
31428,3.4555625,slurp_real/audio-1502890203.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'euros'}]},give me the exchange rate for dollar in euros
31429,2.944,slurp_real/audio-1502896953-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'euros'}]},give me the exchange rate for dollar in euros
31430,2.17575,slurp_real/audio-1502896953.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'euros'}]},give me the exchange rate for dollar in euros
31431,4.0954375,slurp_real/audio-1488984376.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'drink_type'| 'filler': 'margarita'}]},what is the best recipe for a margarita
31432,2.88,slurp_real/audio-1500040099-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'drink_type'| 'filler': 'margarita'}]},what is the best recipe for a margarita
31433,2.815625,slurp_real/audio-1500040099.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'drink_type'| 'filler': 'margarita'}]},what is the best recipe for a margarita
31434,2.816,slurp_real/audio-1501767299-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31435,2.815625,slurp_real/audio-1501767299.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31436,2.815625,slurp_real/audio-1489152421.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31437,3.008,slurp_real/audio-1492779098-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31438,3.071625,slurp_real/audio-1492779098.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31439,6.656,slurp_real/audio-1494418206-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31440,6.7190625,slurp_real/audio-1494418206.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},scheduled events more info
31441,2.944,slurp_real/audio-1490263300-headset.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'business_name'| 'filler': ""domino's pizza""}]}",call domino's pizza
31442,2.943625,slurp_real/audio-1490263300.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'business_name'| 'filler': ""domino's pizza""}]}",call domino's pizza
31443,2.112,slurp_real/audio-1501773676-headset.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'business_name'| 'filler': ""domino's pizza""}]}",call domino's pizza
31444,2.11175,slurp_real/audio-1501773676.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'business_name'| 'filler': ""domino's pizza""}]}",call domino's pizza
31445,2.176,slurp_real/audio-1434527309-headset.flac,"{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': ""today's meeting""}]}",get me the news about today's meeting
31446,2.176,slurp_real/audio-1502890418-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},what music is playing right now
31447,2.17575,slurp_real/audio-1502890418.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},what music is playing right now
31448,1.856,slurp_real/audio-1490355306-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'katherine'}]},do i have any emails from katherine
